restau_ID,restaurant,url,nombre_avis,score_general
178,Oxymore,https://www.tripadvisor.fr/Restaurant_Review-g187147-d12403535-Reviews-Oxymore-Paris_Ile_de_France.html,317,4.5
179,Les Papilles,https://www.tripadvisor.fr/Restaurant_Review-g187147-d719540-Reviews-Les_Papilles-Paris_Ile_de_France.html,2211,4.5
180,Au P'tit Zinc,https://www.tripadvisor.fr/Restaurant_Review-g187147-d4561648-Reviews-Au_P_tit_Zinc-Paris_Ile_de_France.html,306,4.5
181,L'Envie du Jour,https://www.tripadvisor.fr/Restaurant_Review-g187147-d5491344-Reviews-L_Envie_du_Jour-Paris_Ile_de_France.html,508,4.5
182,Le Confidentiel,https://www.tripadvisor.fr/Restaurant_Review-g187147-d4204309-Reviews-Le_Confidentiel-Paris_Ile_de_France.html,1055,4.5
183,L'Escudella,https://www.tripadvisor.fr/Restaurant_Review-g187147-d8552782-Reviews-L_Escudella-Paris_Ile_de_France.html,256,4.5
184,Les Petits Crus,https://www.tripadvisor.fr/Restaurant_Review-g187147-d10108135-Reviews-Les_Petits_Crus-Paris_Ile_de_France.html,220,4.5
185,La Vache et Le Cuisinier,https://www.tripadvisor.fr/Restaurant_Review-g187147-d2313721-Reviews-La_Vache_et_Le_Cuisinier-Paris_Ile_de_France.html,1039,4.5
186,Chez Imogene,https://www.tripadvisor.fr/Restaurant_Review-g187147-d816755-Reviews-Chez_Imogene-Paris_Ile_de_France.html,488,4.5
187,L'Accolade,https://www.tripadvisor.fr/Restaurant_Review-g187147-d10311013-Reviews-L_Accolade-Paris_Ile_de_France.html,192,4.5
188,Crêperie Gigi,https://www.tripadvisor.fr/Restaurant_Review-g187147-d8616248-Reviews-Creperie_Gigi-Paris_Ile_de_France.html,224,4.5
189,Le Maxan Restaurant,https://www.tripadvisor.fr/Restaurant_Review-g187147-d3606577-Reviews-Le_Maxan_Restaurant-Paris_Ile_de_France.html,226,4.5
190,Accents Table Bourse,https://www.tripadvisor.fr/Restaurant_Review-g187147-d11909110-Reviews-Accents_Table_Bourse-Paris_Ile_de_France.html,162,4.5
191,Racines Des Près,https://www.tripadvisor.fr/Restaurant_Review-g187147-d12433595-Reviews-Racines_Des_Pres-Paris_Ile_de_France.html,213,4.5
192,La Forge,https://www.tripadvisor.fr/Restaurant_Review-g187147-d1337026-Reviews-La_Forge-Paris_Ile_de_France.html,398,4.5
193,Le Taillevent,https://www.tripadvisor.fr/Restaurant_Review-g187147-d719918-Reviews-Le_Taillevent-Paris_Ile_de_France.html,962,4.5
194,Restaurant Le W,https://www.tripadvisor.fr/Restaurant_Review-g187147-d720150-Reviews-Restaurant_Le_W-Paris_Ile_de_France.html,646,4.5
195,Les Bougresses,https://www.tripadvisor.fr/Restaurant_Review-g187147-d1335980-Reviews-Les_Bougresses-Paris_Ile_de_France.html,844,4.5
196,Restaurant David Toutain,https://www.tripadvisor.fr/Restaurant_Review-g187147-d6115029-Reviews-Restaurant_David_Toutain-Paris_Ile_de_France.html,736,4.5
197,Le Pré Catelan,https://www.tripadvisor.fr/Restaurant_Review-g187147-d719226-Reviews-Le_Pre_Catelan-Paris_Ile_de_France.html,1074,4.5
198,Schum,https://www.tripadvisor.fr/Restaurant_Review-g187147-d3350579-Reviews-Schum-Paris_Ile_de_France.html,217,4.5
199,Fermier Gourmet,https://www.tripadvisor.fr/Restaurant_Review-g187147-d10451454-Reviews-Fermier_Gourmet-Paris_Ile_de_France.html,595,4.5
200,Le Vieux Bistrot,https://www.tripadvisor.fr/Restaurant_Review-g187147-d2554906-Reviews-Le_Vieux_Bistrot-Paris_Ile_de_France.html,637,4.5
201,Rouge Bis,https://www.tripadvisor.fr/Restaurant_Review-g187147-d8435961-Reviews-Rouge_Bis-Paris_Ile_de_France.html,1201,4.5
202,Les Poulettes Batignolles,https://www.tripadvisor.fr/Restaurant_Review-g187147-d6694455-Reviews-Les_Poulettes_Batignolles-Paris_Ile_de_France.html,496,4.5
203,Au Bon Accueil,https://www.tripadvisor.fr/Restaurant_Review-g187147-d695095-Reviews-Au_Bon_Accueil-Paris_Ile_de_France.html,957,4.5
204,La Bringue,https://www.tripadvisor.fr/Restaurant_Review-g187147-d8506257-Reviews-La_Bringue-Paris_Ile_de_France.html,248,4.5
205,Chez Pradel,https://www.tripadvisor.fr/Restaurant_Review-g187147-d1035568-Reviews-Chez_Pradel-Paris_Ile_de_France.html,204,4.5
206,Au Coup De Torchon,https://www.tripadvisor.fr/Restaurant_Review-g187147-d13167722-Reviews-Au_Coup_De_Torchon-Paris_Ile_de_France.html,261,4.5
207,L'Ange 20 Restaurant,https://www.tripadvisor.fr/Restaurant_Review-g187147-d2042295-Reviews-L_Ange_20-Paris_Ile_de_France.html,2626,4.5
208,LE LOUIS,https://www.tripadvisor.fr/Restaurant_Review-g187147-d7088641-Reviews-Le_Louis-Paris_Ile_de_France.html,959,4.5
209,MARDI - Crêperie Urbaine,https://www.tripadvisor.fr/Restaurant_Review-g187147-d10999883-Reviews-MARDI_Creperie_Urbaine-Paris_Ile_de_France.html,359,4.5
210,Le Grenier a Pain Abbesses,https://www.tripadvisor.fr/Restaurant_Review-g187147-d8020385-Reviews-Le_Grenier_a_Pain_Abbesses-Paris_Ile_de_France.html,162,4.5
211,Aux Merveilleux de Fred,https://www.tripadvisor.fr/Restaurant_Review-g187147-d4407807-Reviews-Aux_Merveilleux_de_Fred-Paris_Ile_de_France.html,414,4.5
212,Bistrot Chez France,https://www.tripadvisor.fr/Restaurant_Review-g187147-d8039395-Reviews-Bistrot_Chez_France-Paris_Ile_de_France.html,901,4.5
213,Sur Mesure par Thierry Marx,https://www.tripadvisor.fr/Restaurant_Review-g187147-d2212978-Reviews-Sur_Mesure_par_Thierry_Marx-Paris_Ile_de_France.html,1005,4.5
214,La Jacobine,https://www.tripadvisor.fr/Restaurant_Review-g187147-d742400-Reviews-La_Jacobine-Paris_Ile_de_France.html,2462,4.5
215,A l'Endroit,https://www.tripadvisor.fr/Restaurant_Review-g187147-d6523426-Reviews-A_L_endroit-Paris_Ile_de_France.html,468,4.5
216,Le Petit Baigneur,https://www.tripadvisor.fr/Restaurant_Review-g187147-d786634-Reviews-Le_Petit_Baigneur-Paris_Ile_de_France.html,441,4.5
217,La Table d'Eugène,https://www.tripadvisor.fr/Restaurant_Review-g187147-d943245-Reviews-La_Table_d_Eugene-Paris_Ile_de_France.html,514,4.5
218,Sola,https://www.tripadvisor.fr/Restaurant_Review-g187147-d1983769-Reviews-Sola-Paris_Ile_de_France.html,763,4.5
219,Le Grenier a Pain,https://www.tripadvisor.fr/Restaurant_Review-g187147-d2358443-Reviews-Le_Grenier_a_Pain-Paris_Ile_de_France.html,217,4.5
220,Le Saotico,https://www.tripadvisor.fr/Restaurant_Review-g187147-d2154313-Reviews-Le_Saotico-Paris_Ile_de_France.html,968,4.5
221,Pleine Terre,https://www.tripadvisor.fr/Restaurant_Review-g187147-d15246563-Reviews-Pleine_Terre-Paris_Ile_de_France.html,97,4.5
222,Chez Tony,https://www.tripadvisor.fr/Restaurant_Review-g187147-d6611579-Reviews-Chez_Tony-Paris_Ile_de_France.html,146,4.5
223,Les Arlots,https://www.tripadvisor.fr/Restaurant_Review-g187147-d10072596-Reviews-Les_Arlots-Paris_Ile_de_France.html,205,4.5
224,Crêperie Brocéliande,https://www.tripadvisor.fr/Restaurant_Review-g187147-d1991708-Reviews-Creperie_Broceliande-Paris_Ile_de_France.html,1866,4.5
225,L'Alsacien,https://www.tripadvisor.fr/Restaurant_Review-g187147-d7063365-Reviews-L_Alsacien-Paris_Ile_de_France.html,892,4.5
226,Polissons,https://www.tripadvisor.fr/Restaurant_Review-g187147-d11926231-Reviews-Polissons-Paris_Ile_de_France.html,153,4.5
227,L'agrume,https://www.tripadvisor.fr/Restaurant_Review-g187147-d1762461-Reviews-L_agrume-Paris_Ile_de_France.html,316,4.5
228,Le Brun,https://www.tripadvisor.fr/Restaurant_Review-g187147-d12895171-Reviews-Le_Brun-Paris_Ile_de_France.html,414,4.5
229,Carl Marletti,https://www.tripadvisor.fr/Restaurant_Review-g187147-d1989849-Reviews-Carl_Marletti-Paris_Ile_de_France.html,302,4.5
230,L'Apibo,https://www.tripadvisor.fr/Restaurant_Review-g187147-d2719483-Reviews-L_Apibo-Paris_Ile_de_France.html,455,4.5
231,Le Pré Salé,https://www.tripadvisor.fr/Restaurant_Review-g187147-d10007161-Reviews-Le_Pre_Sale-Paris_Ile_de_France.html,187,4.5
232,Pottoka,https://www.tripadvisor.fr/Restaurant_Review-g187147-d2219847-Reviews-Pottoka-Paris_Ile_de_France.html,1221,4.5
233,Le Kigawa,https://www.tripadvisor.fr/Restaurant_Review-g187147-d2407173-Reviews-Le_Kigawa-Paris_Ile_de_France.html,301,4.5
234,Pierre Sang on Gambey,https://www.tripadvisor.fr/Restaurant_Review-g187147-d7130375-Reviews-Pierre_Sang_on_Gambey-Paris_Ile_de_France.html,643,4.5
235,Mariba,https://www.tripadvisor.fr/Restaurant_Review-g187147-d6731009-Reviews-Mariba-Paris_Ile_de_France.html,111,5.0
236,Au Virage Lepic,https://www.tripadvisor.fr/Restaurant_Review-g187147-d1937743-Reviews-Au_Virage_Lepic-Paris_Ile_de_France.html,262,4.5
237,Restaurant Mariette,https://www.tripadvisor.fr/Restaurant_Review-g187147-d1897962-Reviews-Restaurant_Mariette-Paris_Ile_de_France.html,1279,4.5
238,Ripaille,https://www.tripadvisor.fr/Restaurant_Review-g187147-d793278-Reviews-Ripaille-Paris_Ile_de_France.html,267,4.5
239,Helmut Newcake,https://www.tripadvisor.fr/Restaurant_Review-g187147-d6834210-Reviews-Helmut_Newcake-Paris_Ile_de_France.html,232,4.5
240,Lilane,https://www.tripadvisor.fr/Restaurant_Review-g187147-d1989867-Reviews-Lilane-Paris_Ile_de_France.html,322,4.5
241,Bel Canto,https://www.tripadvisor.fr/Restaurant_Review-g187147-d695179-Reviews-Bel_Canto-Paris_Ile_de_France.html,730,4.5
242,Le Petit Littré,https://www.tripadvisor.fr/Restaurant_Review-g187147-d3693142-Reviews-Le_Petit_Littre-Paris_Ile_de_France.html,629,4.5
243,Guy Savoy,https://www.tripadvisor.fr/Restaurant_Review-g187147-d8114676-Reviews-Guy_Savoy-Paris_Ile_de_France.html,796,4.5
244,Café Jean,https://www.tripadvisor.fr/Restaurant_Review-g187147-d6214639-Reviews-Cafe_Jean-Paris_Ile_de_France.html,198,4.5
245,Restaurant Akrame,https://www.tripadvisor.fr/Restaurant_Review-g187147-d2080368-Reviews-Restaurant_Akrame-Paris_Ile_de_France.html,578,4.5
246,Le Boudoir,https://www.tripadvisor.fr/Restaurant_Review-g187147-d1035413-Reviews-Le_Boudoir-Paris_Ile_de_France.html,594,4.5
247,La Mandigotte,https://www.tripadvisor.fr/Restaurant_Review-g187147-d2351195-Reviews-La_Mandigotte-Paris_Ile_de_France.html,834,4.5
248,Le Sanglier Bleu,https://www.tripadvisor.fr/Restaurant_Review-g187147-d6385496-Reviews-Le_Sanglier_Bleu-Paris_Ile_de_France.html,670,4.5
249,Vava,https://www.tripadvisor.fr/Restaurant_Review-g187147-d12495385-Reviews-Vava-Paris_Ile_de_France.html,235,4.5
250,Bistrotters,https://www.tripadvisor.fr/Restaurant_Review-g187147-d719507-Reviews-Bistrotters-Paris_Ile_de_France.html,2342,4.5
251,Auguste,https://www.tripadvisor.fr/Restaurant_Review-g187147-d695136-Reviews-Auguste-Paris_Ile_de_France.html,514,4.5
252,Juveniles Wine Bar,https://www.tripadvisor.fr/Restaurant_Review-g187147-d718079-Reviews-Juveniles_Wine_Bar-Paris_Ile_de_France.html,394,4.5
253,Caramel Sarrasin,https://www.tripadvisor.fr/Restaurant_Review-g187147-d2641920-Reviews-Caramel_Sarrasin-Paris_Ile_de_France.html,293,4.5
254,Qui Plume La Lune,https://www.tripadvisor.fr/Restaurant_Review-g187147-d2081941-Reviews-Qui_Plume_La_Lune-Paris_Ile_de_France.html,450,4.5
255,La Table Du Caviste Bio,https://www.tripadvisor.fr/Restaurant_Review-g187147-d12322448-Reviews-La_Table_Du_Caviste_Bio-Paris_Ile_de_France.html,131,4.5
256,Freddy's,https://www.tripadvisor.fr/Restaurant_Review-g187147-d8380361-Reviews-Freddy_s-Paris_Ile_de_France.html,422,4.5
257,Le Sens Unique,https://www.tripadvisor.fr/Restaurant_Review-g187147-d2093366-Reviews-Le_Sens_Unique-Paris_Ile_de_France.html,560,4.5
258,Au Petit Tonneau,https://www.tripadvisor.fr/Restaurant_Review-g187147-d800801-Reviews-Au_Petit_Tonneau-Paris_Ile_de_France.html,412,4.5
259,L'Antre Amis,https://www.tripadvisor.fr/Restaurant_Review-g187147-d718118-Reviews-L_Antre_Amis-Paris_Ile_de_France.html,375,4.5
260,Le Potager de Charlotte,https://www.tripadvisor.fr/Restaurant_Review-g187147-d8755526-Reviews-Le_Potager_de_Charlotte-Paris_Ile_de_France.html,311,4.5
261,Les Enfants Rouges,https://www.tripadvisor.fr/Restaurant_Review-g187147-d1175069-Reviews-Les_Enfants_Rouges-Paris_Ile_de_France.html,466,4.5
262,Le Hide,https://www.tripadvisor.fr/Restaurant_Review-g187147-d1557583-Reviews-Le_Hide-Paris_Ile_de_France.html,1317,4.5
263,Le Bélisaire,https://www.tripadvisor.fr/Restaurant_Review-g187147-d786001-Reviews-Le_Belisaire-Paris_Ile_de_France.html,551,4.5
264,Le Caminito Cabaret,https://www.tripadvisor.fr/Restaurant_Review-g187147-d5798347-Reviews-Le_Caminito_Cabaret-Paris_Ile_de_France.html,193,4.5
265,Brutus - Batignolles,https://www.tripadvisor.fr/Restaurant_Review-g187147-d12460473-Reviews-Brutus_Batignolles-Paris_Ile_de_France.html,215,4.5
266,Carotte Bleue,https://www.tripadvisor.fr/Restaurant_Review-g187147-d10190761-Reviews-Carotte_Bleue-Paris_Ile_de_France.html,85,5.0
267,Le Baudelaire,https://www.tripadvisor.fr/Restaurant_Review-g187147-d2307300-Reviews-Le_Baudelaire-Paris_Ile_de_France.html,438,4.5
268,Le Coin des Amis,https://www.tripadvisor.fr/Restaurant_Review-g187147-d878577-Reviews-Le_Coin_des_Amis-Paris_Ile_de_France.html,474,4.5
269,Il était une Oie dans le Sud Ouest,https://www.tripadvisor.fr/Restaurant_Review-g187147-d718046-Reviews-Il_etait_une_Oie_dans_le_Sud_Ouest-Paris_Ile_de_France.html,469,4.5
270,LE MAZENAY,https://www.tripadvisor.fr/Restaurant_Review-g187147-d8555376-Reviews-Le_Mazenay-Paris_Ile_de_France.html,234,4.5
271,Restaurant Georgette,https://www.tripadvisor.fr/Restaurant_Review-g187147-d7122862-Reviews-Restaurant_Georgette-Paris_Ile_de_France.html,529,4.5
272,Bontemps,https://www.tripadvisor.fr/Restaurant_Review-g187147-d8036201-Reviews-Bontemps-Paris_Ile_de_France.html,191,4.5
273,Le Potager du Pere Thierry,https://www.tripadvisor.fr/Restaurant_Review-g187147-d793597-Reviews-Le_Potager_du_Pere_Thierry-Paris_Ile_de_France.html,414,4.5
274,Kitchen Terre,https://www.tripadvisor.fr/Restaurant_Review-g187147-d12640064-Reviews-Kitchen_Terre-Paris_Ile_de_France.html,217,4.5
275,Vertigo,https://www.tripadvisor.fr/Restaurant_Review-g187147-d2529880-Reviews-Vertigo-Paris_Ile_de_France.html,215,4.5
276,Le Chenin,https://www.tripadvisor.fr/Restaurant_Review-g187147-d1336636-Reviews-Le_Chenin-Paris_Ile_de_France.html,704,4.5
277,Le Pavillon de la Grande Cascade,https://www.tripadvisor.fr/Restaurant_Review-g187147-d718677-Reviews-Le_Pavillon_de_la_Grande_Cascade-Paris_Ile_de_France.html,1032,4.5
278,Les 110 de Taillevent,https://www.tripadvisor.fr/Restaurant_Review-g187147-d3205923-Reviews-Les_110_de_Taillevent-Paris_Ile_de_France.html,1091,4.5
279,Le Barav,https://www.tripadvisor.fr/Restaurant_Review-g187147-d2233071-Reviews-Le_Barav-Paris_Ile_de_France.html,290,4.5
280,Le Petit Marché,https://www.tripadvisor.fr/Restaurant_Review-g187147-d719207-Reviews-Le_Petit_Marche-Paris_Ile_de_France.html,1142,4.5
281,Sourire tapas françaises,https://www.tripadvisor.fr/Restaurant_Review-g187147-d8029808-Reviews-Sourire_Tapas_Francaises-Paris_Ile_de_France.html,934,4.5
282,Le Jourdain,https://www.tripadvisor.fr/Restaurant_Review-g187147-d7049541-Reviews-Le_Jourdain-Paris_Ile_de_France.html,388,4.5
283,Café Bolivar,https://www.tripadvisor.fr/Restaurant_Review-g187147-d13291040-Reviews-Cafe_Bolivar-Paris_Ile_de_France.html,202,4.5
284,De l'Autre Cote,https://www.tripadvisor.fr/Restaurant_Review-g187147-d2589769-Reviews-De_l_Autre_Cote-Paris_Ile_de_France.html,303,4.5
285,La Cantine de Quentin,https://www.tripadvisor.fr/Restaurant_Review-g187147-d1048530-Reviews-La_Cantine_de_Quentin-Paris_Ile_de_France.html,284,4.5
286,Restaurant Will,https://www.tripadvisor.fr/Restaurant_Review-g187147-d6550686-Reviews-Will-Paris_Ile_de_France.html,329,4.5
287,Sur la route de Plouescat,https://www.tripadvisor.fr/Restaurant_Review-g187147-d6403820-Reviews-Sur_la_Route_de_Plouescat-Paris_Ile_de_France.html,269,4.5
288,Simone - Le Resto,https://www.tripadvisor.fr/Restaurant_Review-g187147-d4430113-Reviews-Simone_Le_Resto-Paris_Ile_de_France.html,131,4.5
289,Astair,https://www.tripadvisor.fr/Restaurant_Review-g187147-d15195143-Reviews-Astair-Paris_Ile_de_France.html,255,4.5
290,Gosier,https://www.tripadvisor.fr/Restaurant_Review-g187147-d17720152-Reviews-Gosier-Paris_Ile_de_France.html,67,5.0
291,Fric-Frac,https://www.tripadvisor.fr/Restaurant_Review-g187147-d9811036-Reviews-Fric_Frac_Canal_St_Martin-Paris_Ile_de_France.html,205,4.5
292,Saint James Paris - Le Restaurant,https://www.tripadvisor.fr/Restaurant_Review-g187147-d1096668-Reviews-Saint_James_Paris_Le_Restaurant-Paris_Ile_de_France.html,423,4.5
293,La Cuisine de Philippe,https://www.tripadvisor.fr/Restaurant_Review-g187147-d3243644-Reviews-La_Cuisine_de_Philippe-Paris_Ile_de_France.html,1319,4.5
294,Le Pot de Vins,https://www.tripadvisor.fr/Restaurant_Review-g187147-d3369661-Reviews-Le_Pot_de_Vins-Paris_Ile_de_France.html,293,4.5
295,Chez Léon,https://www.tripadvisor.fr/Restaurant_Review-g187147-d714975-Reviews-Chez_Leon-Paris_Ile_de_France.html,430,4.5
296,Antoine,https://www.tripadvisor.fr/Restaurant_Review-g187147-d2221071-Reviews-Antoine-Paris_Ile_de_France.html,481,4.5
297,Les petites bouchées,https://www.tripadvisor.fr/Restaurant_Review-g187147-d7085708-Reviews-Les_petites_bouchees-Paris_Ile_de_France.html,536,4.5
298,Postiche,https://www.tripadvisor.fr/Restaurant_Review-g187147-d6622741-Reviews-Postiche-Paris_Ile_de_France.html,205,4.5
299,Helen,https://www.tripadvisor.fr/Restaurant_Review-g187147-d4134670-Reviews-Helen-Paris_Ile_de_France.html,248,4.5
300,Le recepteur,https://www.tripadvisor.fr/Restaurant_Review-g187147-d4547755-Reviews-Le_Recepteur-Paris_Ile_de_France.html,366,4.5
301,L'Oiseau Blanc Restaurant,https://www.tripadvisor.fr/Restaurant_Review-g187147-d6975406-Reviews-L_Oiseau_Blanc_Restaurant-Paris_Ile_de_France.html,1037,4.5
302,Carre des Feuillants,https://www.tripadvisor.fr/Restaurant_Review-g187147-d714920-Reviews-Carre_des_Feuillants-Paris_Ile_de_France.html,586,4.5
303,Les Inséparables,https://www.tripadvisor.fr/Restaurant_Review-g187147-d7622753-Reviews-Les_Inseparables-Paris_Ile_de_France.html,267,4.5
304,Le Grand Véfour,https://www.tripadvisor.fr/Restaurant_Review-g187147-d719131-Reviews-Le_Grand_Vefour-Paris_Ile_de_France.html,1009,4.5
305,Les Artistes Gourmands,https://www.tripadvisor.fr/Restaurant_Review-g187147-d2522606-Reviews-Les_Artistes_Gourmands-Paris_Ile_de_France.html,310,4.5
306,Le George,https://www.tripadvisor.fr/Restaurant_Review-g187147-d8683803-Reviews-Le_George-Paris_Ile_de_France.html,598,4.5
307,Le Sagittaire,https://www.tripadvisor.fr/Restaurant_Review-g187147-d1336203-Reviews-Le_Sagittaire-Paris_Ile_de_France.html,254,4.5
308,AU VIEUX COMPTOIR,https://www.tripadvisor.fr/Restaurant_Review-g187147-d784488-Reviews-AU_VIEUX_COMPTOIR-Paris_Ile_de_France.html,730,4.5
309,Pouzenc,https://www.tripadvisor.fr/Restaurant_Review-g187147-d8735387-Reviews-Pouzenc-Paris_Ile_de_France.html,118,5.0
310,Notre Table,https://www.tripadvisor.fr/Restaurant_Review-g187147-d11045563-Reviews-Notre_Table-Paris_Ile_de_France.html,132,4.5
311,L'Empreinte,https://www.tripadvisor.fr/Restaurant_Review-g187147-d11947725-Reviews-L_Empreinte-Paris_Ile_de_France.html,235,4.5
312,Jozi Café,https://www.tripadvisor.fr/Restaurant_Review-g187147-d13528136-Reviews-Jozi_Cafe-Paris_Ile_de_France.html,95,5.0
313,Le Restaurant,https://www.tripadvisor.fr/Restaurant_Review-g187147-d781377-Reviews-Le_Restaurant-Paris_Ile_de_France.html,780,4.5
314,Nomicos (ex- Les Tablettes),https://www.tripadvisor.fr/Restaurant_Review-g187147-d718736-Reviews-Nomicos_ex_Les_Tablettes-Paris_Ile_de_France.html,816,4.5
315,le Casse Noix,https://www.tripadvisor.fr/Restaurant_Review-g187147-d2192483-Reviews-Le_Casse_Noix-Paris_Ile_de_France.html,535,4.5
316,Murier,https://www.tripadvisor.fr/Restaurant_Review-g187147-d1035308-Reviews-Murier-Paris_Ile_de_France.html,187,4.5
317,Le Refuge du Passé,https://www.tripadvisor.fr/Restaurant_Review-g187147-d719399-Reviews-Le_Refuge_du_Passe-Paris_Ile_de_France.html,248,4.5
318,Chambelland Boulangerie,https://www.tripadvisor.fr/Restaurant_Review-g187147-d6751350-Reviews-Chambelland_Boulangerie_PARIS-Paris_Ile_de_France.html,316,4.5
319,Paris-Breizh Place d’Italie,https://www.tripadvisor.fr/Restaurant_Review-g187147-d11807589-Reviews-Paris_Breizh_Place_d_Italie-Paris_Ile_de_France.html,276,4.5
320,Caius,https://www.tripadvisor.fr/Restaurant_Review-g187147-d695238-Reviews-Caius-Paris_Ile_de_France.html,500,4.5
321,Les Retrouvailles,https://www.tripadvisor.fr/Restaurant_Review-g187147-d4104897-Reviews-Les_Retrouvailles-Paris_Ile_de_France.html,917,4.5
322,Albert,https://www.tripadvisor.fr/Restaurant_Review-g187147-d8373739-Reviews-Albert-Paris_Ile_de_France.html,309,4.5
323,Le Refuge des Moines,https://www.tripadvisor.fr/Restaurant_Review-g187147-d817202-Reviews-Le_Refuge_des_Moines-Paris_Ile_de_France.html,321,4.5
324,Substance,https://www.tripadvisor.fr/Restaurant_Review-g187147-d15324866-Reviews-Substance-Paris_Ile_de_France.html,180,4.5
325,A Côté,https://www.tripadvisor.fr/Restaurant_Review-g187147-d8660581-Reviews-A_Cote-Paris_Ile_de_France.html,369,4.5
326,Les Fines Gueules,https://www.tripadvisor.fr/Restaurant_Review-g187147-d795241-Reviews-Les_fines_gueules-Paris_Ile_de_France.html,502,4.5
327,Le Jardin d'en Face,https://www.tripadvisor.fr/Restaurant_Review-g187147-d780485-Reviews-Le_Jardin_d_en_Face-Paris_Ile_de_France.html,635,4.5
328,Pierre sang In Oberkampf,https://www.tripadvisor.fr/Restaurant_Review-g187147-d3240395-Reviews-Pierre_Sang-Paris_Ile_de_France.html,1274,4.5
